,image,text,output,output_parsed,labels,acc
789,diagram_240.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,3.0,False
790,diagram_241.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
791,diagram_241.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,5.0,False
792,diagram_241.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,3.0,True
793,diagram_241.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
794,diagram_241.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,2.0,False
795,diagram_242.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
796,diagram_242.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
797,diagram_242.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
798,diagram_242.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
799,diagram_242.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,7.0,False
800,diagram_243.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
801,diagram_243.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,3.0,False
802,diagram_243.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,3.0,False
803,diagram_243.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
804,diagram_243.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: Z and ZZ.,2.0,2.0,True
805,diagram_244.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
806,diagram_244.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
807,diagram_244.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,4.0,False
808,diagram_244.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
809,diagram_244.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: electrons and protons.,2.0,3.0,False
810,diagram_245.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
811,diagram_245.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
812,diagram_245.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,4.0,False
813,diagram_245.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
814,diagram_245.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,3.0,False
815,diagram_246.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
816,diagram_246.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
817,diagram_246.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,3.0,False
818,diagram_246.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
819,diagram_246.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
820,diagram_247.png,How many independent loops are there in the diagram?,There are four independent loops in the diagram.,4.0,1.0,False
821,diagram_247.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,5.0,False
822,diagram_247.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,3.0,False
823,diagram_247.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,3.0,False
824,diagram_247.png,How many different kinds of particles are there in the diagram?,There are four different kinds of particles in the diagram.,4.0,2.0,False
825,diagram_248.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
826,diagram_248.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
827,diagram_248.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,5.0,False
828,diagram_248.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,5.0,False
829,diagram_248.png,How many different kinds of particles are there in the diagram?,"In the diagram, there are two different kinds of particles: electrons and protons. The diagram shows the movement of these particles, with the electrons moving in a spiral pattern and the protons moving in a straight line.",2.0,3.0,False
830,diagram_249.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,3.0,False
831,diagram_249.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
832,diagram_249.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,8.0,False
833,diagram_249.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,6.0,False
834,diagram_249.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
835,diagram_25.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
836,diagram_25.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
837,diagram_25.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,3.0,False
838,diagram_25.png,How many interaction vertices are there in the diagram?,There are six interaction vertices in the diagram.,6.0,3.0,False
839,diagram_25.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,2.0,False
840,diagram_250.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,3.0,True
841,diagram_250.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
842,diagram_250.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,8.0,False
843,diagram_250.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,6.0,False
844,diagram_250.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
845,diagram_251.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,0.0,False
846,diagram_251.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
847,diagram_251.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,1.0,False
848,diagram_251.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,2.0,False
849,diagram_251.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,1.0,False
850,diagram_252.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
851,diagram_252.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,4.0,True
852,diagram_252.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,4.0,False
853,diagram_252.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,4.0,True
854,diagram_252.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
855,diagram_253.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
856,diagram_253.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
857,diagram_253.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,5.0,False
858,diagram_253.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,5.0,False
859,diagram_253.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: electrons and protons.,2.0,3.0,False
860,diagram_254.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
861,diagram_254.png,How many external legs are there in the diagram?,There are six external legs in the diagram.,6.0,5.0,False
862,diagram_254.png,How many internal edges are there in the diagram?,There are 10 internal edges in the diagram.,10.0,7.0,False
863,diagram_254.png,How many interaction vertices are there in the diagram?,There are six interaction vertices in the diagram.,6.0,6.0,True
864,diagram_254.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
865,diagram_255.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
866,diagram_255.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
867,diagram_255.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
868,diagram_255.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
869,diagram_255.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
870,diagram_256.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
871,diagram_256.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,5.0,False
872,diagram_256.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,5.0,False
873,diagram_256.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,5.0,False
874,diagram_256.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
875,diagram_257.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,3.0,False
876,diagram_257.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,2.0,True
877,diagram_257.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,6.0,False
878,diagram_257.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
879,diagram_257.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,1.0,False
880,diagram_258.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
881,diagram_258.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
882,diagram_258.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,5.0,False
883,diagram_258.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,5.0,False
884,diagram_258.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,3.0,False
885,diagram_259.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,2.0,True
886,diagram_259.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
887,diagram_259.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,6.0,False
888,diagram_259.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,5.0,False
889,diagram_259.png,How many different kinds of particles are there in the diagram?,"The diagram shows two different kinds of particles, represented by the two X's.",2.0,1.0,False
890,diagram_26.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,0.0,False
891,diagram_26.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
892,diagram_26.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,1.0,False
893,diagram_26.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,2.0,False
894,diagram_26.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,1.0,False
895,diagram_260.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,2.0,True
896,diagram_260.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,2.0,True
897,diagram_260.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,5.0,False
898,diagram_260.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
899,diagram_260.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,3.0,False
900,diagram_261.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,3.0,False
901,diagram_261.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
902,diagram_261.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,9.0,False
903,diagram_261.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,7.0,False
904,diagram_261.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
905,diagram_262.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
906,diagram_262.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,5.0,False
907,diagram_262.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,3.0,False
908,diagram_262.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,3.0,False
909,diagram_262.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,2.0,False
910,diagram_263.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
911,diagram_263.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,5.0,False
912,diagram_263.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,5.0,False
913,diagram_263.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,5.0,False
914,diagram_263.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
915,diagram_264.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
916,diagram_264.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
917,diagram_264.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,2.0,True
918,diagram_264.png,How many interaction vertices are there in the diagram?,There are two interaction vertices in the diagram.,2.0,2.0,True
919,diagram_264.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,1.0,False
920,diagram_265.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
921,diagram_265.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
922,diagram_265.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,4.0,False
923,diagram_265.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
924,diagram_265.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,3.0,False
925,diagram_266.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
926,diagram_266.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
927,diagram_266.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,3.0,False
928,diagram_266.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,3.0,False
929,diagram_266.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
930,diagram_267.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
931,diagram_267.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,5.0,False
932,diagram_267.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,4.0,False
933,diagram_267.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
934,diagram_267.png,How many different kinds of particles are there in the diagram?,"There are three different kinds of particles in the diagram: Z, G, and H.",3.0,3.0,True
935,diagram_268.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
936,diagram_268.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
937,diagram_268.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
938,diagram_268.png,How many interaction vertices are there in the diagram?,There are two interaction vertices in the diagram.,2.0,4.0,False
939,diagram_268.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
940,diagram_269.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
941,diagram_269.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
942,diagram_269.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,5.0,False
943,diagram_269.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
944,diagram_269.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
945,diagram_27.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
946,diagram_27.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
947,diagram_27.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,3.0,False
948,diagram_27.png,How many interaction vertices are there in the diagram?,There are two interaction vertices in the diagram.,2.0,3.0,False
949,diagram_27.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,4.0,False
950,diagram_270.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
951,diagram_270.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
952,diagram_270.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
953,diagram_270.png,How many interaction vertices are there in the diagram?,There are two interaction vertices in the diagram.,2.0,4.0,False
954,diagram_270.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,4.0,False
955,diagram_271.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
956,diagram_271.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,3.0,True
957,diagram_271.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,5.0,False
958,diagram_271.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
959,diagram_271.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
960,diagram_272.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
961,diagram_272.png,How many external legs are there in the diagram?,There are six external legs in the diagram.,6.0,5.0,False
962,diagram_272.png,How many internal edges are there in the diagram?,There are six internal edges in the diagram.,6.0,7.0,False
963,diagram_272.png,How many interaction vertices are there in the diagram?,There are six interaction vertices in the diagram.,6.0,6.0,True
964,diagram_272.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
965,diagram_273.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,2.0,True
966,diagram_273.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,3.0,False
967,diagram_273.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,5.0,False
968,diagram_273.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
969,diagram_273.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,1.0,False
970,diagram_274.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
971,diagram_274.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
972,diagram_274.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,4.0,False
973,diagram_274.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
974,diagram_274.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,3.0,False
975,diagram_275.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
976,diagram_275.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
977,diagram_275.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
978,diagram_275.png,How many interaction vertices are there in the diagram?,There are two interaction vertices in the diagram.,2.0,4.0,False
979,diagram_275.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,4.0,False
980,diagram_276.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
981,diagram_276.png,How many external legs are there in the diagram?,There are six external legs in the diagram.,6.0,5.0,False
982,diagram_276.png,How many internal edges are there in the diagram?,There are 10 internal edges in the diagram.,10.0,8.0,False
983,diagram_276.png,How many interaction vertices are there in the diagram?,There are six interaction vertices in the diagram.,6.0,7.0,False
984,diagram_276.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
985,diagram_277.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
986,diagram_277.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
987,diagram_277.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,3.0,False
988,diagram_277.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
989,diagram_277.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: hydrogen and zinc.,2.0,3.0,False
990,diagram_278.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
991,diagram_278.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
992,diagram_278.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
993,diagram_278.png,How many interaction vertices are there in the diagram?,There are two interaction vertices in the diagram.,2.0,4.0,False
994,diagram_278.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,4.0,False
995,diagram_279.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,3.0,True
996,diagram_279.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,3.0,True
997,diagram_279.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,6.0,False
998,diagram_279.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
999,diagram_279.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
1000,diagram_28.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
1001,diagram_28.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
1002,diagram_28.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,4.0,False
1003,diagram_28.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
1004,diagram_28.png,How many different kinds of particles are there in the diagram?,"There are three different kinds of particles in the diagram: Z, Z', and Z''.",3.0,3.0,True
1005,diagram_280.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,2.0,True
1006,diagram_280.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
1007,diagram_280.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,5.0,False
1008,diagram_280.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
1009,diagram_280.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,1.0,False
1010,diagram_281.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
1011,diagram_281.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
1012,diagram_281.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,4.0,False
1013,diagram_281.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,4.0,True
1014,diagram_281.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,4.0,False
1015,diagram_282.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
1016,diagram_282.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
1017,diagram_282.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,2.0,True
1018,diagram_282.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,2.0,False
1019,diagram_282.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: z and h.,2.0,2.0,True
1020,diagram_283.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
1021,diagram_283.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
1022,diagram_283.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,3.0,False
1023,diagram_283.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
1024,diagram_283.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
1025,diagram_284.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,2.0,True
1026,diagram_284.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,2.0,True
1027,diagram_284.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
1028,diagram_284.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
1029,diagram_284.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
1030,diagram_285.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,3.0,True
1031,diagram_285.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
1032,diagram_285.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,9.0,False
1033,diagram_285.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,7.0,False
1034,diagram_285.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
1035,diagram_286.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
1036,diagram_286.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
1037,diagram_286.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,5.0,False
1038,diagram_286.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,5.0,False
1039,diagram_286.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,4.0,False
1040,diagram_287.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
1041,diagram_287.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
1042,diagram_287.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,3.0,False
1043,diagram_287.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
1044,diagram_287.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
1045,diagram_288.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
1046,diagram_288.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
1047,diagram_288.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,3.0,False
1048,diagram_288.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,3.0,False
1049,diagram_288.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
1050,diagram_289.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
1051,diagram_289.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
1052,diagram_289.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,3.0,True
1053,diagram_289.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
1054,diagram_289.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,2.0,False
1055,diagram_29.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
1056,diagram_29.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
1057,diagram_29.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
1058,diagram_29.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,4.0,True
1059,diagram_29.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: Z and G.,2.0,2.0,True
1060,diagram_290.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
